ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001701756-24-000044	1868177	Stock Options		0.41				05-MAY-2022		05-MAY-2032		Common Stock		20000.0	F2			20000.0				D			
0001701756-24-000044	1868178	Stock Options		1.51				27-FEB-2023		27-FEB-2033		Common Stock		100000.0	F3			100000.0				D			
0001701756-24-000044	1868179	Stock Options		0.41				10-OCT-2022		10-OCT-2032		Common Stock		25000.0	F4			25000.0				D			
0001415889-24-009090	1782838	Class B Common Stock			F4				F5		F6	Class A Common Stock		2435.11				2435.11				I		By Jaytee Properties Limited Partnership	F2
0001415889-24-009090	1782840	Employee Stock Option (right to buy)		35.92				10-MAR-2025		09-MAR-2026		Class A Common Stock		1000.0				1000.0				D			
0001415889-24-009090	1782839	Class B Common Stock			F4				F5		F6	Class A Common Stock		64275.61				64275.61				I		By Teebank Family Limited Partnership	F3
0001415889-24-009084	1814548	Stock Option (right to buy)		41.28					F3	27-MAR-2027		Common Stock		34820.0				34820.0				I		by GKF, LLC	
0001415889-24-009084	1814549	Stock Option (right to buy)		61.72					F3	27-MAR-2028		Common Stock		23930.0				23930.0				I		by GKF, LLC	
0001415889-24-009084	1814553	Stock Option (right to buy)		73.61					F3	26-MAR-2029		Common Stock		38343.0				38343.0				D			
0001415889-24-009084	1814551	Stock Option (right to buy)		41.28					F3	27-MAR-2027		Common Stock		17409.0				17409.0				D			
0001415889-24-009084	1814552	Stock Option (right to buy)		61.72					F3	27-MAR-2028		Common Stock		23929.0				23929.0				D			
0001415889-24-009084	1814550	Stock Option (right to buy)		73.61					F3	26-MAR-2029		Common Stock		12782.0				12782.0				I		by GKF, LLC	
0000919574-24-002174	1801147	Stock Options (Right to buy)		4.54					F4	20-MAR-2034		Common Stock, par value $0.0001 per share		33400.0								D	F3	See footnote	F1
0000919574-24-002174	1801148	Total Return Swap			F5				F5		F5	Common Stock, par value $0.0001 per share		599935.0								I			
0001554795-24-000069	1725387	Employee stock option (right to buy)		2.6					F1	07-JUN-2031		Common Stock		50000.0								D		By spouse	
0001554795-24-000069	1725388	Employee stock option (right to buy)		1.27					F2	08-FEB-2033		Common Stock		85000.0								D		By spouse	
0001554795-24-000069	1725389	Employee stock option (right to buy)		0.89					F3	29-APR-2033		Common Stock		25000.0								D			
0001554795-24-000069	1725390	Employee stock option (right to buy)		2.6					F1	07-JUN-2031		Common Stock		50000.0								I			
0001554795-24-000069	1725391	Employee stock option (right to buy)		0.89					F3	29-APR-2033		Common Stock		21000.0								I			
0000950170-24-036076	1723976	Stock Option		2.34					F4	21-JUN-2031		Common Stock		38355.0								D			
0001415889-24-009054	1969194	Class B Common Stock			F2				F2		F2	Class A Common Stock		1750302.0				1750302.0				D			
0001415889-24-009054	1969195	Class B Common Stock			F2				F2		F2	Class A Common Stock		500620.0				500620.0				I		See Footnote	F7
0001437749-24-009315	1870730	Performance Rights			F4				F4	24-MAR-2025		Common Stock		2500000.0				2500000.0				D		By superannuation fund	
0001437749-24-009315	1870734	Stock Option (Right to Buy)		0.3	F2				F3	24-MAR-2025		Common Stock		1000000.0				1000000.0				I			
0001437749-24-009315	1870731	Perforamnce Rights			F5				F5	24-MAR-2025		Common Stock		1250000.0				1250000.0				D			
0001437749-24-009315	1870732	Stock Option (Right to Buy)		0.25	F2				F3	24-MAR-2025		Common Stock		2364667.0				2364667.0				D			
0001437749-24-009315	1870733	Stock Option (Right to Buy)		0.3	F2				F3	24-MAR-2025		Common Stock		1364667.0				1364667.0				D			
0001601830-24-000025	1891071	Stock Option (Right to Buy)		11.4				04-FEB-2022		04-FEB-2032		Class A Common Stock		0.0				4784.0				D			
0001601830-24-000025	1891072	Stock Option (Right to Buy)		2.48					F7	30-DEC-2030		Class A Common Stock		0.0				150000.0				D			
0001601830-24-000025	1891073	Stock Option (Right to Buy)		10.09					F8	09-FEB-2034		Class A Common Stock		0.0				447917.0				D			
0001601830-24-000025	1891070	Stock Option (Right to Buy)		11.4					F6	04-FEB-2032		Class A Common Stock		0.0				159226.0				D			
0001601830-24-000025	1891069	Stock Option (Right to Buy)		8.55					F5	01-FEB-2033		Class A Common Stock		0.0				434122.0				D			
0001437749-24-009311	1986310	Phantom Stock			F3				F3		F3	Common Stock		2063.0				2063.0				D			
0001437749-24-009307	1928251	Phantom Stock			F6				F6		F6	Common Stock		8047.0				8047.0				D			
0001437749-24-009305	1732249	Phantom Stock			F3				F3		F3	Common Stock		1263.0				1263.0				D			
0001437749-24-009301	1734366	Phantom Stock			F3				F3		F3	Common Stock		6780.0				6780.0				D			
0001437749-24-009298	1827694	Phantom Stock			F6				F6		F6	Common Stock		1174.0				1174.0				D			
0001437749-24-009296	1932572	Phantom Stock			F3				F3		F3	Common Stock		6780.0				6780.0				D			
0001437749-24-009292	1948711	Phantom Stock			F3				F3		F3	Common Stock		3970.0				3970.0				D			
0000950170-24-036050	1805084	Class B Common Stock		0.0					F1		F1	Class A Common Stock		704229.0								D			
0000950103-24-004241	1852776	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F28
0000950103-24-004241	1852775	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F27
0000950103-24-004240	1934497	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F28
0000950103-24-004240	1934496	Class B Common Stock	F26		F26				F26		F26	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F27
0001750219-24-000012	1927216	OPTIONS		0.01				12-JUL-2024		12-JAN-2029		COMMON		5000000.0				10000000.0	F2			D			
0001750219-24-000012	1927214	WARRANTS		0.01				30-MAY-2022		30-MAY-2027		COMMON		25000000.0				25000000.0	F1			D			
0001750219-24-000012	1927215	OPTIONS		0.01				12-JAN-2024		12-JAN-2029		COMMON		5000000.0				5000000.0				D			
0001569187-24-000047	1876534	Common Units			F2				F2		F2	Common Stock		58799.0				58799.0				D			
0001569187-24-000046	1720187	LTIP Units			F2				F2		F2	Common Stock		26115.0	F3			26115.0	F3			D			
0001569187-24-000045	1905939	LTIP Units			F4, F3				F4, F3		F4, F3	Common Stock		30864.0	F5			30864.0	F5			D			
0001569187-24-000045	1905938	Common Units			F2, F3				F2, F3		F2, F3	Common Stock		255124.0				255124.0				D			
0001569187-24-000044	1960796	LTIP Units			F2				F2		F2	Common Stock		68850.0	F3			68850.0	F3			D			
0001569187-24-000039	1802061	Common Units			F2				F2		F2	Common Stock		2108918.0				2108918.0				D			
0001482981-24-000049	1844864	Non-Qualified Stock Option (right to buy)		15.0					F7	21-OCT-2031		Common Stock		298507.0				298507.0				D			
0001482981-24-000049	1844863	Non-Qualified Stock Option (right to buy)		10.18					F6	11-JAN-2031		Common Stock		40950.0				40950.0				D			
0001482981-24-000049	1844862	Non-Qualified Stock Option (right to buy)		10.18					F5	16-DEC-2029		Common Stock		546000.0				546000.0				D			
0001482981-24-000049	1844866	Non-Qualified Stock Option (right to buy)		26.18					F9	04-MAR-2034		Common Stock		62743.0				62743.0				D			
0001482981-24-000049	1844865	Non-Qualified Stock Option (right to buy)		16.91					F8	10-MAR-2033		Common Stock		46875.0				46875.0				D			
0000897069-24-000772	1937812	02.20.2018 Officer Non-Qualified Options		32.98				20-FEB-2019		20-FEB-2028		Common Stock		1721.0				1721.0				D			
0000897069-24-000772	1937813	02.27.2019 Officer Non-Qualified Options		18.4				27-FEB-2021		27-FEB-2029		Common Stock		1752.0				1752.0				D			
0000897069-24-000770	1799627	03.28.2016OfficerOption		17.4				28-MAR-2017		28-MAR-2026		Common Stock		24753.0				24753.0				D			
0000897069-24-000770	1799628	02.22.2017OffOpt		25.68				22-FEB-2018		22-FEB-2027		Common Stock		20205.0				20205.0				D			
0000897069-24-000770	1799630	02.27.2019 Officer Non-Qualified Options		18.4				27-FEB-2020		27-FEB-2029		Common Stock		22247.0				22247.0				D			
0000897069-24-000770	1799629	02.20.2018OfficerNQ		32.98				20-FEB-2019		20-FEB-2028		Common Stock		17760.0				17760.0				D			
0000897069-24-000770	1799631	02.26.2020 Officer Non-Qualified Options		12.37				26-FEB-2021		26-FEB-2030		Common Stock		39063.0				39063.0				D			
0000897069-24-000768	1947454	02.27.2019 Officer Non-Qualified Options		18.4				27-FEB-2020		27-FEB-2029		Common Stock		4172.0				4172.0				D			
0000950170-24-035997	1724231	Warrants	F1, F2, F3	11.5	F3			12-APR-2024			F3	Class A Common Stock	F1	784400.0								I		See Footnotes	F1, F2
0000897069-24-000760	1717533	02.27.2019 Officer Non-Qualified Options		18.4				27-FEB-2020		27-FEB-2029		Common Stock		6953.0				6953.0				D			
0000897069-24-000760	1717531	02.22.2017OffOpt		25.68				22-FEB-2018		22-FEB-2027		Common Stock		4490.0				4490.0				D			
0000897069-24-000760	1717530	03.28.2016OfficerOption		17.4				28-MAR-2017		28-MAR-2026		Common Stock		10025.0				10025.0				D			
0000897069-24-000760	1717532	02.20.18OfficerNQ		32.98				20-FEB-2019		20-FEB-2028		Common Stock		4809.0				4809.0				D			
0000950170-24-035990	1864406	Common Stock (right to purchase)		0.61				27-DEC-2024		27-DEC-2030		Common Stock		12600.0				12600.0				D			
0000950170-24-035990	1864405	Common Stock (right to purchase)		1.17				20-DEC-2023		20-DEC-2029		Common Stock		72000.0				72000.0				D			
0000950170-24-035990	1864404	Common Stock (right to purchase)		4.17				28-DEC-2022		28-DEC-2028		Common Stock		90000.0				90000.0				D			
0000950170-24-035990	1864403	Common Stock (right to purchase)		0.45				18-JUN-2021		18-JUN-2027		Common Stock		90000.0				90000.0				D			
0000950170-24-035990	1864402	Common Stock (right to purchase)		0.51				22-MAY-2020		22-MAY-2029		Common Stock		16500.0				16500.0				D			
0000950170-24-035990	1864398	Common Stock (right to purchase)		0.44				18-FEB-2016		18-FEB-2025		Common Stock		50000.0				0.0				D			
0000950170-24-035990	1864399	Common Stock (right to purchase)		0.42				23-FEB-2017		23-FEB-2026		Common Stock		43500.0				43500.0				D			
0000950170-24-035990	1864400	Common Stock (right to purchase)		0.68				21-FEB-2018		21-FEB-2027		Common Stock		50000.0				50000.0				D			
0000950170-24-035990	1864401	Common Stock (right to purchase)		0.82				23-MAY-2019		23-MAY-2028		Common Stock		80000.0				80000.0				D			
0001437749-24-009246	1925230	Options		6.72				21-JUN-2024		21-MAR-2034		Common Stock		35837.0								D			
0000950170-24-035981	1864566	Class B Common Stock			F10				F10		F10	Class A Common Stock		1961668.0				1961668.0				I		Shares owned by LLC	F11
0001723596-24-000145	1920118	Stock Options (right to buy)		16.49				06-MAR-2025	F5	06-MAR-2034		Common Stock		5715.0				5715.0				D			
0001723596-24-000145	1920117	Stock Options (right to buy)		21.79				21-MAR-2023	F4	21-MAR-2032		Common Stock		41475.0				41475.0				D			
0000950170-24-035939	1862804	Warrant (Right to Buy)		10.64				21-MAR-2024		30-OCT-2027		Common Stock		70534.0	F1							D	F2		
0001213900-24-025527	1943126	Restricted Stock Units		0.0					F3	29-NOV-2032		Common Stock, par value $.001 per share			F3			1954545.0				D			
0001562180-24-002973	1848496	Stock Options (Right to buy)			F4				F4		F4	Common Stock			F4			111000.0	F4			D			
0000950170-24-035901	1796646	Stock Option (Right to Buy)		7.77					F2	01-FEB-2034		Common Stock		41485.0								D			
0000950170-24-035901	1796645	Stock Option (Right to Buy)		8.3					F1	02-OCT-2033		Common Stock		138000.0								D			
0000851520-24-000056	1747620	Restricted Stock Units			F1			07-SEP-2027		07-SEP-2027		Common Stock		2806.0								D			
0000851520-24-000056	1747621	Restricted Stock Units			F1			15-MAR-2028		15-MAR-2028		Common Stock		1214.0								D			
0001876945-24-000014	1728442	Options		28.5				07-JUL-2023		04-SEP-2030		Common Stock		3420.0								D			
0001876945-24-000014	1728443	Options		28.51				07-JUL-2023		04-SEP-2030		Common Stock		633.0								D			
0001876945-24-000014	1728441	Options		15.54				07-JUL-2023		30-DEC-2029		Common Stock		579.0								D			
0001493152-24-011083	1703147	Preferred Membership Units			F2				F2		F2	Common Stock		51887.0								D			
0001493152-24-011083	1703146	Convertible Promissory Note			F1			01-OCT-2022		01-OCT-2025		Common Stock		101921.0								D			
0001829126-24-001831	1905245	Class B ordinary shares			F1				F1		F1	Class A ordinary shares		1725000.0	F2							I	F3	See footnote	
0001829126-24-001828	1757920	Class B ordinary shares			F1				F1		F1	Class A ordinary shares		1725000.0	F2							I	F3	See footnote	
0001437749-24-009099	1761262	Restricted Stock Units		0.0					F3		F2	Restricted Stock Units		3294.0				3294.0				D			
0001437749-24-009099	1761263	Restricted Stock Units		0.0					F1		F2	Restricted Stock Units		16500.0				16500.0				D			
0001437749-24-009099	1761264	Restricted Stock Units		0.0					F4		F2	Restricted Stock Units		8221.0				8221.0				D			
0001437749-24-009099	1761265	Performance Stock Units		0.0					F5		F2	Performance Stock Units		12332.0				12332.0				D			
0001437749-24-009097	1921228	Performance Stock Units		0.0					F5		F3	Performance Stock Units		5916.0				5916.0				D			
0001437749-24-009097	1921227	Restricted Stock Units		0.0					F4		F3	Restricted Stock Units		3944.0				3944.0				D			
0001437749-24-009097	1921226	Restricted Stock Units		0.0					F2		F3	Restricted Stock Units		3033.0				3033.0				D			
0001437749-24-009097	1921225	Stock Options		21.17					F1	20-DEC-2032		Stock Options		30000.0				30000.0				D			
0001437749-24-009095	1960793	Restricted Stock Units		0.0					F5		F3	Restricted Stock Units		6675.0				6675.0				D			
0001437749-24-009095	1960795	Performance Stock Units		0.0					F7		F3	Performance Stock Units		14240.0				14240.0				D			
0001437749-24-009095	1960794	Restricted Stock Units		0.0					F6		F3	Restricted Stock Units		9493.0				9493.0				D			
0001437749-24-009095	1960792	Restricted Stock Units		0.0					F4		F3	Restricted Stock Units		5204.0				5204.0				D			
0001437749-24-009095	1960791	Restricted Stock Units		0.0					F2		F3	Restricted Stock Units		767.0				767.0				D			
0001437749-24-009095	1960790	Option (right to buy)		20.55					F1	22-JAN-2030		Common Stock		9000.0				9000.0				D			
0001437749-24-009091	1885372	Performance Stock Units		0.0					F5		F3	Performance Stock Units		5916.0				5916.0				D			
0001437749-24-009091	1885370	Restricted Stock Units		0.0					F2		F3	Restricted Stock Units		3033.0				3033.0				D			
0001437749-24-009091	1885371	Restricted Stock Units		0.0					F4		F3	Restricted Stock Units		4437.0				4437.0				D			
0001437749-24-009091	1885369	Stock Options		21.17					F1	20-DEC-2032		Stock Options		30000.0				30000.0				D			
0001437749-24-009089	1965592	Restricted Stock Units		0.0					F2		F1	Restricted Stock Units		5634.0				5634.0				D			
0001437749-24-009089	1965593	Performance Stock Units		0.0					F3		F1	Restricted Stock Units		8451.0				8451.0				D			
0001437749-24-009087	1714452	Restricted Stock Units		0.0					F3		F1	Restricted Stock Units		1684.0				1684.0				D			
0001437749-24-009087	1714455	Performance Stock Units		0.0					F6		F1	Performance Stock Units		5967.0				5967.0				D			
0001437749-24-009087	1714451	Restricted Stock Units		0.0					F2		F1	Restricted Stock Units		675.0				675.0				D			
0001437749-24-009087	1714454	Restricted Stock Units		0.0					F5		F1	Restricted Stock Units		3978.0				3978.0				D			
0001437749-24-009087	1714453	Restricted Stock Units		0.0					F4		F1	Restricted Stock Units		2765.0				2765.0				D			
0001437749-24-009086	1895806	Restricted Stock Units		0.0					F4		F2	Restricted Stock Units		2795.0				2795.0				D			
0001437749-24-009086	1895805	Restricted Stock Units		0.0					F3		F2	Restricted Stock Units		2407.0				2407.0				D			
0001437749-24-009086	1895804	Restricted Stock Units		0.0					F1		F2	Restricted Stock Units		767.0				767.0				D			
0001437749-24-009086	1895807	Restricted Stock Units		0.0					F5		F2	Restricted Stock Units		5504.0				5504.0				D			
0001104659-24-038005	1927051	Restricted Stock Units			F4				F1		F2, F3	Common Stock		500000.0								D			
0001628280-24-012771	1920089	Class B Common Stock			F2				F2		F2	Class A Common Stock		15000.0				15000.0				I		By The Slowe Family Trust dated January 26, 2012	
0001628280-24-012767	1890678	Class B Common Stock			F2				F2		F2	Class A Common Stock		2168730.0				2168730.0				I		By The XYZ Revocable Trust	
0001415889-24-009014	1763892	Class B common stock		0.0					F13		F13	Class A common stock		1480788.0				1480788.0				I		Alexander Kurtz Irrevocable Gift Trust	F14
0001415889-24-009014	1763893	Class B common stock		0.0					F13		F13	Class A common stock		100000.0				100000.0				I		Kurtz Family Dynasty Trust	F14
0001415889-24-009014	1763894	Class B common stock		0.0					F13		F13	Class A common stock		2307087.0				2307087.0				I		Kurtz 2009 Spendthrift Trust	F14
0001415889-24-009014	1763891	Class B common stock		0.0					F13		F13	Class A common stock		1521038.0				1521038.0				I		Allegra Kurtz Irrevocable Gift Trust	F14
0000950170-24-035542	1904818	Restricted Stock Units			F11				F12		F12	Common Stock		30543.0				30543.0				D			
0000950170-24-035542	1904816	Phantom Stock			F3				F7		F8	Common Stock		8624.0				8624.0				D			
0000950170-24-035542	1904817	Restricted Stock Units			F9				F10		F10	Common Stock		17132.0				17132.0				D			
0000950170-24-035538	1890775	Restricted Stock Units			F5				F6		F6	Common Stock		3230.0				3230.0				D			
0000950170-24-035533	1889597	Restricted Stock Units			F5				F6		F6	Common Stock		553.0				553.0				D			
0000950170-24-035533	1889598	Restricted Stock Units			F5				F7		F7	Common Stock		6240.0				6240.0				D			
0000950170-24-035533	1889599	Restricted Stock Units			F8				F9		F9	Common Stock		2600.0				2600.0				D			
0000950170-24-035533	1889596	Phantom Stock			F1				F4		F4	Common Stock		2341.0				2341.0				D			
0000950170-24-035527	1863894	Phantom Stock			F3				F6		F6	Common Stock		1876.0				1876.0				D			
0000950170-24-035527	1863895	Restricted Stock Units			F7				F8		F8	Common Stock		6662.0				6662.0				D			
0000950170-24-035527	1863896	Restricted Stock Units			F9				F10		F10	Common Stock		4720.0				4720.0				D			
