ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001225208-24-006698	1823115	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		13164.0				13164.0				D			
0001225208-24-006698	1823116	Stock Units (LTIP)			F2				F2		F2	Common Stock		5115.0				5115.0				D			
0001225208-24-006696	1710822	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		5000.0				5000.0				D			
0001225208-24-006696	1710824	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		6370.0				6370.0				D			
0001225208-24-006696	1710825	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		6318.0				6318.0				D			
0001225208-24-006696	1710823	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		6369.0				6369.0				D			
0001225208-24-006694	1734675	Stock Units (LTIP)			F2				F2		F2	Common Stock		75982.0				75982.0				D			
0001225208-24-006694	1734674	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		104244.0				104244.0				D			
0001225208-24-006694	1734673	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		141038.0				141038.0				D			
0001225208-24-006694	1734672	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		136440.0				136440.0				D			
0001225208-24-006694	1734671	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		72371.0				72371.0				D			
0001062993-24-012063	1709759	Restricted Stock Units		0.0	F1				F4		F4	Common Stock		3053.0				3053.0				D			
0001062993-24-012063	1709758	Restricted Stock Units		0.0	F1				F3		F3	Common Stock		4749.0				4749.0				D			
0001062993-24-012062	1958919	Restricted Stock Units		0.0	F1				F3		F3	Common Stock		4749.0				4749.0				D			
0001062993-24-012062	1958920	Restricted Stock Units		0.0	F1				F4		F4	Common Stock		3053.0				3053.0				D			
0001062993-24-012062	1958921	Restricted Stock Units		0.0	F1				F5		F5	Common Stock		18315.0				18315.0				D			
0001062993-24-012061	1957210	Restricted Stock Units		0.0	F1				F3		F3	Common Stock		4749.0				4749.0				D			
0001062993-24-012061	1957211	Restricted Stock Units		0.0	F1				F4		F4	Common Stock		2951.0				2951.0				D			
0001225208-24-006692	1797404	Stock Option		62.87				01-JAN-2025		07-FEB-2032		Common Stock		64971.0				64971.0				D			
0001225208-24-006692	1797405	Stock Option		71.95				01-JAN-2026		08-FEB-2033		Common Stock		60662.0				60662.0				D			
0001225208-24-006692	1797406	Stock Option		104.16				01-JAN-2027		05-FEB-2034		Common Stock		44226.0				44226.0				D			
0001225208-24-006692	1797407	Stock Units (LTIP)			F2				F2		F2	Common Stock		23922.5				23922.5				D			
0001225208-24-006692	1797402	Stock Option		33.33				01-JAN-2019		04-FEB-2026		Common Stock		17352.0				17352.0				D			
0001225208-24-006692	1797403	Stock Option		61.26				01-JAN-2024		02-FEB-2031		Common Stock		65490.0				65490.0				D			
0000950170-24-069919	1834526	Stock Option (right to buy)		376.95					F2	01-AUG-2028		Common stock		2000.0				2000.0				D			
0001650164-24-000196	1882230	Class B Common Stock			F2				F2		F2	Class A Common Stock		4506606.0				4506606.0				I		By the SHFA 2021 Nominee Trust	
0001650164-24-000196	1882232	Class B Common Stock			F2				F2		F2	Class A Common Stock		19173555.0				19173555.0				D			
0001650164-24-000196	1882231	Class B Common Stock			F2				F2		F2	Class A Common Stock		1580009.0				1580009.0				I		By the SHFA Family Trust	
0001062993-24-012040	1828075	Stock Option (right to buy)		9.58					F2	15-MAY-2033		Common Stock		11645.0				11645.0				D			
0001062993-24-012040	1828069	Stock Option (right to buy)		5.5					F2	19-OCT-2027		Common Stock		8200.0				8200.0				D			
0001062993-24-012040	1828070	Stock Option (right to buy)		5.5					F2	14-MAY-2028		Common Stock		3201.0				3201.0				D			
0001062993-24-012040	1828071	Stock Option (right to buy)		5.5					F2	16-MAY-2029		Common Stock		5054.0				5054.0				D			
0001062993-24-012040	1828072	Stock Option (right to buy)		5.1					F2	14-MAY-2030		Common Stock		12654.0				12654.0				D			
0001062993-24-012040	1828073	Stock Option (right to buy)		5.5					F2	12-MAY-2031		Common Stock		2310.0				2310.0				D			
0001062993-24-012040	1828074	Stock Option (right to buy)		5.5					F2	17-MAY-2032		Common Stock		24449.0				24449.0				D			
0001062993-24-012036	1935290	Stock Option (right to buy)		5.1					F3	14-MAY-2030		Common Stock		12654.0				12654.0				I		By Trust	F2
0001062993-24-012036	1935291	Stock Option (right to buy)		5.5					F3	12-MAY-2031		Common Stock		2310.0				2310.0				I		By Trust	F2
0001062993-24-012036	1935292	Stock Option (right to buy)		5.5					F3	17-MAY-2032		Common Stock		19558.0				19558.0				I		By Trust	F2
0001062993-24-012036	1935293	Stock Option (right to buy)		9.58					F3	15-MAY-2033		Common Stock		8733.0				8733.0				D			
0001062993-24-012036	1935289	Stock Option (right to buy)		5.5					F3	03-DEC-2029		Common Stock		4555.0				4555.0				I		By Trust	F2
0001062993-24-012035	1908225	Stock Option (right to buy)		7.6					F1	14-DEC-2025		Common Stock		250.0				250.0				D			
0001062993-24-012035	1908229	Stock Option (right to buy)		5.5					F1	16-MAY-2029		Common Stock		5054.0				5054.0				D			
0001062993-24-012035	1908228	Stock Option (right to buy)		5.5					F1	31-DEC-2028		Common Stock		500.0				500.0				D			
0001062993-24-012035	1908227	Stock Option (right to buy)		5.5					F1	29-DEC-2027		Common Stock		500.0				500.0				D			
0001062993-24-012035	1908232	Stock Option (right to buy)		5.5					F1	17-MAY-2032		Common Stock		24449.0				24449.0				D			
0001062993-24-012035	1908231	Stock Option (right to buy)		5.5					F1	12-MAY-2031		Common Stock		4619.0				4619.0				D			
0001062993-24-012035	1908226	Stock Option (right to buy)		7.6					F1	14-DEC-2026		Common Stock		250.0				250.0				D			
0001062993-24-012035	1908233	Stock Option (right to buy)		9.58					F1	15-MAY-2033		Common Stock		11645.0				11645.0				D			
0001062993-24-012035	1908224	Stock Option (right to buy)		3.6					F1	14-DEC-2024		Common Stock		250.0				250.0				D			
0001062993-24-012035	1908230	Stock Option (right to buy)		5.1					F1	14-MAY-2030		Common Stock		25308.0				25308.0				D			
0001062993-24-012034	1877045	Stock Option (right to buy)		5.5					F1	17-MAY-2032		Common Stock		24449.0				24449.0				D			
0001062993-24-012034	1877044	Stock Option (right to buy)		5.5					F1	12-MAY-2031		Common Stock		4619.0				4619.0				D			
0001062993-24-012034	1877043	Stock Option (right to buy)		5.1					F1	14-MAY-2030		Common Stock		25308.0				25308.0				D			
0001062993-24-012034	1877042	Stock Option (right to buy)		5.5					F1	16-MAY-2029		Common Stock		5054.0				5054.0				D			
0001062993-24-012034	1877041	Stock Option (right to buy)		5.5					F1	14-MAY-2028		Common Stock		3201.0				3201.0				D			
0001062993-24-012034	1877040	Stock Option (right to buy)		5.5					F1	19-OCT-2027		Common Stock		8200.0				8200.0				D			
0001062993-24-012034	1877039	Warrants (right to buy)		8.42					F1	17-MAY-2027		Common Stock		1429.0				1429.0				D			
0001062993-24-012034	1877038	Warrants (right to buy)		8.42					F1	28-APR-2027		Common Stock		8461.0				8461.0				D			
0001062993-24-012034	1877037	Warrants (right to buy)		7.56					F1	02-MAY-2026		Common Stock		3245.0				3245.0				D			
0001062993-24-012034	1877036	Warrants (right to buy)		7.56					F1	14-JAN-2026		Common Stock		4672.0				4672.0				D			
0001062993-24-012034	1877035	Warrants (right to buy)		9.5					F1	22-SEP-2024		Common Stock		5061.0				5061.0				D			
0001062993-24-012034	1877046	Stock Option (right to buy)		9.58					F1	15-MAY-2033		Common Stock		11645.0				11645.0				D			
0001062993-24-012032	1929225	Stock Option (right to buy)		9.58					F2	15-MAY-2033		Common Stock		11645.0				11645.0				D			
0001062993-24-012032	1929223	Stock Option (right to buy)		8.31					F1	12-SEP-2032		Common Stock		10000.0				10000.0				D			
0001062993-24-012032	1929224	Stock Option (right to buy)		8.31					F2	12-SEP-2032		Common Stock		16300.0				16300.0				D			
0001415889-24-015739	1718596	Class B Common Stock			F1				F1		F1	Class A Common Stock		61100.0				61100.0				I		See footnote	F9
0001415889-24-015739	1718594	Class B Common Stock			F1				F1		F1	Class A Common Stock		61100.0				61100.0				I		See footnote	F7
0001415889-24-015739	1718595	Class B Common Stock			F1				F1		F1	Class A Common Stock		61100.0				61100.0				I		See footnote	F8
0001415889-24-015739	1718593	Class B Common Stock			F1				F1		F1	Class A Common Stock		200000.0				200000.0				I		See footnote	F6
0001174947-24-000804	1729373	Stock Option		24.26				08-APR-2026		08-APR-2034		Common Stock		2500.0								D			
0001437749-24-019437	1880646	Conditional Stock Award		27.4					F1	10-MAR-2026		Common Stock		1321.0				1321.0				D			
0001415889-24-015702	1706217	Stock Options (right to buy)		61.72					F4	27-MAR-2028		Common Stock		14228.0				14228.0				D			
0001415889-24-015702	1706218	Stock Options (right  to buy)		73.61					F4	26-MAR-2029		Common Stock		15337.0				15337.0				D			
0001415889-24-015702	1706216	Stock Option (right to buy)		41.28					F4	27-MAR-2027		Common Stock		19897.0				19897.0				D			
0000950170-24-069613	1782475	Class B Common Stock			F1				F1		F1	Class A Common Stock		1195150.0				1195150.0				I		Accel-KKR Growth Capital Partners II, LP	F4, F3, F5
0000950170-24-069613	1782474	Class B Common Stock			F1				F1		F1	Class A Common Stock		101395.0				101395.0				I		Accel-KKR Growth Capital Partners II Strategic Fund, LP	F4, F3, F5
0000950170-24-069613	1782473	Class B Common Stock			F1				F1		F1	Class A Common Stock		3025270.0				3025270.0				I		Accel-KKR Growth Capital Partners III, LP	F4, F3, F5
0000950170-24-069613	1782472	Class B Common Stock			F1				F1		F1	Class A Common Stock		5523954.0				5523954.0				I		Accel-KKR Members Fund, LLC	F4, F3, F5
0000950170-24-069613	1782471	Class B Common Stock			F1				F1		F1	Class A Common Stock		70435602.0				70435602.0				I		Accel-KKR Capital Partners CV III, LP	F4, F3, F5
0000950170-24-069613	1782470	Class B Common Stock			F1				F1		F1	Class A Common Stock		178812.0				178812.0				I	F2	See footnote	F3
0001727689-24-000072	1883727	20% Convertible Debentures Due 2025		0.06				16-FEB-2024		16-FEB-2025		Common Shares		83333.0				2380952.0		5000.0		D		By 1327094 BC Unlimited Liability Company	
0001727689-24-000072	1883735	Options		0.25	F1			18-JUN-2021		18-JUN-2026		Common Shares		500000.0				1500000.0				D			
0001727689-24-000072	1883734	Options		0.07				25-MAY-2022		25-MAY-2027		Common Shares		1470000.0				500000.0				D			
0001727689-24-000072	1883733	Options		0.07				25-MAY-2022		25-MAY-2027		Common Shares		700000.0				1470000.0				D			
0001727689-24-000072	1883732	Options		0.05				01-MAR-2024		01-MAR-2029		Common Shares		1430000.0				700000.0				D			
0001727689-24-000072	1883731	Warrants		0.06				16-FEB-2024		16-FEB-2025		Common Shares		83333.0				1430000.0				D			
0001727689-24-000072	1883730	Warrants		0.1				27-SEP-2021		27-SEP-2024		Common Shares		333334.0				83333.0				D			
0001727689-24-000072	1883729	Warrants		0.07				02-MAR-2023		02-NOV-2024		Common Shares		212006.0				333334.0				D			
0001727689-24-000072	1883728	Warrants		0.06				08-MAR-2024		08-MAR-2029		Common Shares		2380952.0				212006.0				I			
0001727689-24-000072	1883736	Options		0.11	F1			17-SEP-2021		17-SEP-2026		Common Shares		1500000.0								D			
0001837240-24-000139	1840337	Symbotic Holdings Units	F2, F1		F2, F1				F2, F1		F2, F1	Class A Common Stock		180000.0				180000.0				I			
0001837240-24-000139	1840336	Symbotic Holdings Units	F2, F1		F2, F1				F2, F1		F2, F1	Class A Common Stock		214036.0				214036.0				D		By Spouse	F8, F9
0001578563-24-000250	1887093	Stock Option (Right to Buy)		8.22					F4	11-AUG-2032		Common Stock		13078.0				13078.0				D			
0001534701-24-000119	1801967	Employee Stock Option (Right to Buy)		100.3					F2	01-APR-2033		Common  Stock		10100.0								D			
0001593968-24-000812	1934203	Option to Purchase Common Stock		143.92				03-JUN-2022		03-JUN-2026		Common Stock		45600.0				45600.0				D			
0001593968-24-000812	1934204	Option to Purchase Common Stock		137.44				02-JUN-2022	F3	02-JUN-2027		Common Stock		47114.0				47114.0				D			
0001593968-24-000812	1934205	Option to Purchase Common Stock		199.16				03-JUN-2022	F4	03-JUN-2028		Common Stock		76000.0				76000.0				D			
0001593968-24-000811	1835868	Option to Purchase Common Stock		199.1				03-JUN-2023	F5	03-JUN-2029		Common Stock		4000.0				4000.0				D			
0001593968-24-000811	1835870	Option to Purchase Common Stock		292.85				23-MAY-2025	F7	23-MAY-2031		Common Stock		2000.0				2000.0				D			
0001593968-24-000811	1835864	Option to Purchase Common Stock		132.12				07-JUN-2021		07-JUN-2025		Common Stock		3000.0				3000.0				D			
0001593968-24-000811	1835867	Option to Purchase Common Stock		199.16				03-JUN-2022	F4	03-JUN-2028		Common Stock		5000.0				5000.0				D			
0001593968-24-000811	1835865	Option to Purchase Common Stock		143.92				03-JUN-2021		03-JUN-2026		Common Stock		5600.0				5600.0				D			
0001593968-24-000811	1835866	Option to Purchase Common Stock		137.44				02-JUN-2021	F3	02-JUN-2027		Common Stock		10000.0				10000.0				D			
0001593968-24-000811	1835869	Option to Purchase Common Stock		199.51				01-JUN-2024	F6	01-JUN-2030		Common Stock		5000.0				5000.0				D			
0001593968-24-000810	1786783	Option to Purchase Common Stock		137.44				02-JUN-2021	F3	02-JUN-2027		Common Stock		20743.0				20743.0				D			
0001593968-24-000810	1786784	Option to Purchase Common Stock		199.16				03-JUN-2022	F4	03-JUN-2028		Common Stock		35000.0				35000.0				D			
0001593968-24-000810	1786782	Option to Purchase Common Stock		143.92				03-JUN-2020		03-JUN-2026		Common Stock		35000.0				35000.0				D			
0001593968-24-000810	1786781	Option to Purchase Common Stock		132.12				07-JUN-2019		07-JUN-2025		Common Stock		35000.0				35000.0				D			
0001593968-24-000809	1983229	Option to Purchase Common Stock		199.1				03-JUN-2024	F4	03-JUN-2029		Common Stock		3200.0				3200.0				D			
0001593968-24-000809	1983230	Option to Purchase Common Stock		199.51				01-JUN-2024	F5	01-JUN-2030		Common Stock		2000.0				2000.0				D			
0001593968-24-000809	1983231	Option to Purchase Common Stock		292.85				23-MAY-2025	F6	23-MAY-2031		Common Stock		2000.0				2000.0				D			
0001593968-24-000809	1983228	Option to Purchase Common Stock		199.16				03-JUN-2024	F3	03-JUN-2028		Common Stock		3000.0				3000.0				D			
0001593968-24-000809	1983227	Option to Purchase Common Stock		143.92				03-JUN-2024		03-JUN-2026		Common Stock		2000.0				2000.0				D			
0001593968-24-000808	1806030	Option to Purchase Common Stock		292.85				23-MAY-2025	F7	23-MAY-2031		Common Stock		1000.0				1000.0				D			
0001593968-24-000808	1806029	Option to Purchase common Stock		199.51				01-JUN-2024	F6	01-JUN-2030		Common Stock		1000.0				1000.0				D			
0001593968-24-000808	1806028	Option to Purchase Common Stock		199.1				03-JUN-2023	F5	03-JUN-2029		Common Stock		2000.0				2000.0				D			
0001593968-24-000808	1806026	Option to Purchase Common Stock		181.58				08-FEB-2024	F3	08-FEB-2028		Common Stock		168.0				168.0				D			
0001593968-24-000808	1806027	Option to Purchase Common Stock		199.16				03-JUN-2022	F4	03-JUN-2028		Common Stock		2000.0				2000.0				D			
0001593968-24-000808	1806025	Option to Purchase Common Stock		135.53				15-DEC-2023		15-DEC-2025		Common Stock		40.0				40.0				D			
0001213900-24-050098	1976391	Restricted Stock Unit			F2				F2		F2	Common Stock, par value $.001 per share			F3			300000.0				D			
0002023610-24-000001	1970411	Employee Stock Option (Right to Buy)		49.39				03-JUN-2024		03-JUN-2034		Common Stock		20000.0								D			
0001590714-24-000121	1904939	Restricted Stock Units			F1				F1		F1	Common Stock		6045.0								D			
0001562088-24-000146	1752052	Class B Common Stock			F11				F11		F11	Class A Common Stock		43730.0				43730.0				D			
0001679788-24-000109	1849276	Class B Common Stock			F3				F3		F3	Class A Common Stock		3008393.0				3008393.0				I		By The Ehrsam 2014 Irrevocable Trust	F16
0000950170-24-069283	1764850	Stock Option (Right to Buy)		7.78					F3	03-JAN-2033		Common Stock		59000.0								D			
0000950170-24-069283	1764851	Stock Option (Right to Buy)		6.16					F4	02-MAR-2033		Common Stock		5000.0								D			
0000950170-24-069283	1764852	Stock Option (Right to Buy)		5.71					F5	02-JAN-2034		Common Stock		79000.0								D			
0000950170-24-069283	1764848	Stock Option (Right to Buy)		6.14					F1	12-APR-2031		Common Stock		116120.0								D			
0000950170-24-069283	1764849	Stock Option (Right to Buy)		13.41					F2	01-MAR-2032		Common Stock		46000.0								D			
0000950170-24-069279	1843998	Stock Option (Right to Buy)		6.14					F2	12-APR-2031		Common Stock		215290.0								D			
0000950170-24-069279	1844001	Stock Option (Right to Buy)		5.71					F5	02-JAN-2034		Common Stock		79000.0								D			
0000950170-24-069279	1844000	Stock Option (Right to Buy)		7.78					F4	03-JAN-2033		Common Stock		78550.0								D			
0000950170-24-069279	1843999	Stock Option (Right to Buy)		13.41					F3	01-MAR-2032		Common Stock		70000.0								D			
0000950170-24-069279	1843997	Stock Option (Right to Buy)		1.13					F1	14-AUG-2030		Common Stock		75011.0								D			
0001562180-24-004693	1778536	Class B Common Stock			F8				F8		F8	Class A Common Stock			F8			500500.0				I		See footnote	F9
0001562180-24-004693	1778535	Class B Common Stock			F8				F8		F8	Class A Common Stock			F8			7743764.0				I		See footnote	F7
0001127602-24-017864	1955287	Employee Stock Option (Right to Buy)	F3	131.4				03-JUN-2025	F4	03-JUN-2034		Common Stock		13445.0				13445.0				D			
0001437749-24-019283	1985538	Employee Stock Options		16.62				18-APR-2024		18-OCT-2033		Common Stock		0.0				5000.0				D			
0001437749-24-019283	1985537	Employee Stock Options		19.9				25-JAN-2023		25-JUL-2032		Common Stock		0.0				1000.0				D			
0001437749-24-019283	1985536	Employee Stock Options		22.93				26-NOV-2021		26-MAY-2031		Common Stock		0.0				3000.0				D			
0001437749-24-019283	1985535	Employee Stock Options		27.87				01-OCT-2020		01-APR-2030		Common Stock		0.0				5000.0				D			
